,Country,Year,GDP Growth Rates,Exajoules,pct_chn_exa
877,Iran,2018,-2.25386360686099,11.188561293833684,0.32685820379678204
878,Iran,2019,-1.34019766501372,11.744809903118009,0.49715829826207203
879,Iran,2020,1.76179709064112,12.023179138326256,0.237014679253637
880,Iraq,1981,-0.728727507987003,0.3411049268671616,-0.6521141794039389
881,Iraq,1982,3.43397803007019,0.3532669879916796,0.35654897266419006
882,Iraq,1983,-13.073312403423,0.4057789019401192,1.486465357178417
883,Iraq,1984,-1.48524169693667,0.4496161787072801,1.080324200138673
884,Iraq,1985,1.45389626180386,0.5157443869773688,1.4707702125003161
885,Iraq,1986,4.64759057357027,0.5940304068666004,1.517922867722199
886,Iraq,1987,9.3052813929186,0.7007922962036357,1.797246203274078
887,Iraq,1988,-0.019036937497745,0.8115183544426674,1.580012492130149
888,Iraq,1989,-3.11853521388245,0.921392873744644,1.353937575169645
889,Iraq,1990,57.8178283438571,0.855805501191781,-0.711828519861549
890,Iraq,1991,-64.0471069734517,0.5326399038747476,-3.7761570458123748
891,Iraq,1992,32.5922111963098,0.843721182694234,5.840367508263866
892,Iraq,1993,30.2898294911571,1.119127319064268,3.264184211786487
893,Iraq,1994,3.85453244906617,1.268490912693132,1.3346434412283912
894,Iraq,1995,2.12002149754704,1.2646672382379769,-0.030143491111315
895,Iraq,1996,11.0207856442482,1.2665422049527804,0.01482577122355
896,Iraq,1997,21.237936128861,1.50456610357145,1.879320702364937
897,Iraq,1998,34.8570951344918,1.1239562612954177,-2.52969837199285
898,Iraq,1999,17.5822660097879,0.8060801309624877,-2.828189505938259
899,Iraq,2000,16.9216656853992,1.1615844509120894,4.410285110552436
900,Iraq,2001,1.76148008907917,1.2976025566944058,1.17097044192967
901,Iraq,2002,-8.19846982824988,1.2333445997237615,-0.495205227819056
902,Iraq,2003,-36.6581526748314,1.094662940579989,-1.124435613330075
903,Iraq,2004,53.3817941825641,1.173758020835766,0.722551913686504
904,Iraq,2005,1.67188962251336,1.1099610302881444,-0.543527621665965
905,Iraq,2006,5.64629780126877,1.0788553323132342,-0.280241351958412
906,Iraq,2007,1.88557214096838,1.0878448516841268,0.08332460434354601
907,Iraq,2008,8.22810710383277,1.245286603910672,1.447281310223647
908,Iraq,2009,3.37929909442771,1.2222481190951169,-0.185005481816039
909,Iraq,2010,6.40256484471193,1.3695287485251693,1.204997799784637
